Kinase,Model,CV Mean R²,CV Std R²,Test R²,Test MSE
O00418,Lasso,0.0056930377157463,0.2650535110456996,-0.1263714304324275,0.8164553215154825
O14578,RandomForest,-0.6112190847379393,0.7555374303851538,0.0236165133023867,0.4802787592537043
O15075,Lasso,0.2006735972162788,0.3693843091115045,0.1225519031910389,0.9380323178546816
O43318,GradientBoosting,-1.415527944474724,2.1488297840307387,0.2300350629372348,0.6438040419445938
O43353,PLS,0.6679934517577937,0.1489580946295878,0.5563545111602148,0.1798041111245264
O43683,GradientBoosting,-0.5002050773050739,0.2582725803525874,0.1246702838332943,1.1089117387714762
O60885,RandomForest,-0.8463201404937045,0.9596221476443256,0.4563060735023763,0.1726877407222925
O75385,SVR,-0.8167166271043454,0.996302646686849,-0.0839771451622428,0.4405465090848642
O75676,SVR,-1.6385217014208464,1.0773301317134818,-0.311943508975286,0.806751108919357
O76039,PLS,-0.3735207944665973,0.5311031989493205,0.1002926370151561,0.8117599133926654
O94804,GradientBoosting,-0.2569973421060757,0.3369555106079795,0.3362929774663014,0.7297618220848152
O94806,SVR,-1.8348075666942223,1.1312194301351406,0.1138705712796058,0.2237451898577369
O94921,PLS,-0.2338285787895801,0.1805191781602334,0.0728877573259255,0.242896154333071
O95819,PLS,-0.4033248077424069,0.8608905286827786,0.3790193641415254,0.8271487256896893
O95835,RandomForest,-0.8611174523440533,1.0153577668307925,0.3688761558524717,0.6878757628494669
O96013,PLS,-0.1467206621367109,0.2538540256060465,0.4359310492790608,0.6742965784844027
P00519,SVR,-0.1077332925399006,0.1112123248080401,0.086348916580246,0.4052268781155217
P04049,ElasticNet,-0.3792032765125289,0.7455143813866518,0.1071626373870854,2.150213322687969
P04626,Lasso,-0.3030948474286243,0.3040686704840166,0.0005071152212392,0.3492826078733012
P06493,MLP,-0.8179447315178253,0.8971866761646616,-0.1957306777013694,2.8076969341978866
P10398,Lasso,-0.3933516000793033,0.3969965734776167,-0.0512239269780938,0.1876454990336787
P11274,MLP,-0.1353772351606303,0.9995968461221796,0.269407923356013,0.6487262450353407
P15056,SVR,-0.2389668683067451,0.212469068998667,0.1084504208353422,2.800372232747404
P23443,SVR,0.1119903215752598,0.3686603269471984,0.2357668976132574,1.041226363874397
P27361,Lasso,-0.0021345696066318,0.4154439450532566,-0.0500988634019456,1.3735569778865595
P27448,Lasso,-0.0821067549338225,0.3143563842604374,-0.1270295908235552,1.067041301931965
P30291,ElasticNet,-0.1805400179163166,0.4882364735964122,0.3307294519157088,0.880339528315139
P31749,MLP,-1.416134835094242,1.578030670974092,-0.0194507673572779,3.3435644647240728
P33981,Lasso,0.0619739643523167,0.0834591202699,0.102152275117029,1.058883606985487
P42345,ElasticNet,-1.259116430471558,2.085199709286854,-0.1795155360795555,1.0425550155143173
P48730,Lasso,0.316770211050663,0.1998993786373429,0.1524126202326124,0.9776211678788184
P49759,ElasticNet,0.0208518680263031,0.3843443334366412,0.4773342331902052,0.3643802504367784
P49761,Lasso,-0.1968080239101881,0.0515266964248659,-0.0336633975789377,1.022209132484045
P49841,PLS,-0.6631691916506478,0.691229194970733,0.0321179348156953,1.4436371923674585
P51812,PLS,-0.4107347298589566,0.3919695821146629,0.1778465633406192,1.0159161047022756
P51957,SVR,-0.2673281447075545,0.242223823474047,-0.0629024632963384,2.6935350960636213
P54646,RandomForest,-0.5417861314274733,0.6415925630031126,0.1218048987852788,0.5153314268924404
P78527,PLS,-0.3104947214332972,0.2215162638413511,0.246481305152814,1.278673993252211
Q00536,RandomForest,-0.3769730196558566,0.5301165002708468,-0.1980122117128555,0.597875872239618
Q00537,RandomForest,-0.0776510955693153,0.6645713033609079,-0.0021195144795842,0.361832466082855
Q05397,GradientBoosting,-0.1069276016034401,0.2126276290793576,0.3929844373911957,0.5132481560777812
Q05655,SVR,-0.9536375948558604,0.8470012951240579,-0.3772909104379565,1.5391743071232442
Q06187,PLS,-1.1169281656701513,1.189367972201011,0.0321842774561016,0.4813796705389077
Q07002,ElasticNet,-0.4058386706364757,0.617821682388407,0.0098506645263508,0.4002034786965175
Q13043,RandomForest,-0.1139808041134501,0.5597486352255799,0.4000438021148899,0.6674032813607468
Q13131,RandomForest,-1.1474863933722976,1.27504358635736,0.0913955539143382,0.8012589184025856
Q13153,RandomForest,-0.6022412866011762,0.6628415517102144,0.1775316043499796,1.6729663984148224
Q13177,MLP,-1.5986119395683305,1.8344577605514407,0.4451410333198859,0.4379788658938104
Q13233,Lasso,-0.0619308900628026,0.353357217737465,-0.147562053825393,2.5156282985866154
Q13263,Lasso,-0.509958026923823,1.1672716288792782,-0.6132153612931845,0.2183275615370617
Q13555,Lasso,-0.1637854574686372,0.2264966242136563,0.0151664170203348,0.4419295938846977
Q13627,SVR,-0.5510314436276458,0.3934021731094466,0.0564244804964686,0.8659720199279101
Q14004,PLS,-0.5140230798606108,0.5921859882804025,-0.4230724908328869,0.6020909750370878
Q14680,SVR,-0.0950544110584392,0.4523612498077913,-0.2122064104333831,0.2148188386393363
Q15139,PLS,-0.0947574235207116,0.4549907436951853,0.2875523459930137,1.1601165114026213
Q15418,SVR,-1.2343958478048027,1.0809111664957254,0.0465577358184376,1.455812388093944
Q16512,MLP,-0.0505570163498599,0.3679963350087417,0.0544546458732122,2.1799729874249474
Q16513,PLS,-0.3439479944746674,0.1995311151580185,0.0683109282231917,6.315395449212215
Q16584,SVR,-0.8781590212489416,1.0610627317392518,0.0159545826970453,0.4380061401147904
Q2M2I8,Lasso,-0.17895116944082,0.1321081188479273,0.0134430185429219,1.544893911486644
Q7KZI7,Lasso,-0.0963479786999819,0.1529168217640772,-0.1943076082208135,0.9109742320266708
Q8IV63,Lasso,-0.2362756913138076,0.2165169016545733,-0.1952593987007198,0.7970677619228251
Q8IVT5,Lasso,-0.0155228585385492,0.2578333294905497,-0.4733822856550789,6.087998662496377
Q8IWQ3,MLP,-2.2509376443883724,3.508004433171033,0.2016461968859896,0.4918022425153801
Q8TD19,RandomForest,-0.1998718866790161,0.6552006283758922,0.4024345438721771,0.7291413168058153
Q92630,GradientBoosting,-0.4429851670448613,0.5709825971481661,0.2801665085535706,0.2970161541983119
Q96GX5,PLS,-0.6259828675598242,0.6349770082415612,0.4134737565495869,0.1751158063078283
Q96Q15,Lasso,-0.1506105039367281,0.2954223756400297,0.0342923772987605,0.2706603369747395
Q96QT4,SVR,0.7515550977849521,0.1421062485466019,0.8753954275610664,0.2458255268680942
Q96RR4,SVR,-0.1722633301576611,0.9970429975881668,0.5846816109351849,0.118887067873608
Q96S53,MLP,-1.314051262784524,1.9338696288362447,0.006701378701605,1.7426782327247998
Q96SB4,SVR,-0.0342322137503214,0.259878055778652,0.0500041831284252,1.1253829054272269
Q99640,MLP,-0.4205186473975693,0.2767550105228408,-0.021691704061683,1.3532582927129968
Q99759,Lasso,-0.4068086270254024,0.4664977782174622,0.0660253839509912,2.279185597364423
Q9BZL6,Lasso,-0.2914490371130976,0.4778791107979289,-0.1075568359449132,0.5066977030540171
Q9H0K1,Lasso,0.4947563972269863,0.2273943014078239,0.5657605260920362,0.6827780396517132
Q9H4A3,RandomForest,0.1276442629328452,0.3386347511567302,0.3842468065733686,1.3109872776914129
Q9HAZ1,MLP,-0.21917415505815,0.2248987113579925,-0.0425933995197409,0.4243647219090948
Q9HBH9,RandomForest,-0.4689008743073524,0.6889358532877965,0.001280137601392,1.8848973094654364
Q9NSY1,PLS,-0.152636328314986,0.3311953669509158,0.1413696054011632,1.3445679203181726
